[Node],name,node_id,QEM_reference_node_id,control_type,node_type,control_type_name,x,y,geometry,instruction,capacity,cost,,,,,
,,0,256,802,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,257,803,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,258,804,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,259,805,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,260,806,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,261,807,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,262,808,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,263,809,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,264,810,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,265,811,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,266,812,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,267,813,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,268,814,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,269,815,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,270,816,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,271,817,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,272,818,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,273,819,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,274,820,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,275,821,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,276,822,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,277,823,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,278,824,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,279,825,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,280,826,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,281,827,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,282,828,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,283,829,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,284,830,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,285,831,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,286,832,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,287,833,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,288,834,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,289,835,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,290,836,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,291,837,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,292,838,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,293,839,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,294,840,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,295,841,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,296,842,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,297,843,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,298,844,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,299,845,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,300,846,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,301,847,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,302,848,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,303,849,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,304,850,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,305,851,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,306,852,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,307,853,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,308,854,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,309,855,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,310,856,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,311,857,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,312,858,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,313,859,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,314,860,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,315,861,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,316,862,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,317,863,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,318,864,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,319,865,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,320,866,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,321,867,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,322,868,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,323,869,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,324,870,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,325,871,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,326,872,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,327,873,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,328,874,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,329,875,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,330,876,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,331,877,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,332,878,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,333,879,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,334,880,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,335,881,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,336,882,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,337,883,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,338,884,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,339,885,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,340,886,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,341,887,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,342,888,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,343,889,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,344,890,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,345,891,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,346,892,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,347,893,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,348,894,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,349,895,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,350,896,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,351,897,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,352,898,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,353,899,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,354,900,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,355,901,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,356,902,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,357,903,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,358,904,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,359,905,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,360,906,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,361,907,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,362,908,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,363,909,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,364,910,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,365,911,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,366,912,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,367,913,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,368,914,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,369,915,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,370,916,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,371,917,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,372,918,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,373,919,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,374,920,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,375,921,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,376,922,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,377,923,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,378,924,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,379,925,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,380,926,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,381,927,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,382,928,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,383,929,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,384,930,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,385,931,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,386,932,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,387,933,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,388,390,3,13,13,13,2,13,,,-1,-1,-1,-1,0
,,0,388,391,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,388,708,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,388,802,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,389,390,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,389,801,3,8,8,8,2,8,,,-1,-1,-1,-1,0
,,0,389,914,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,390,388,3,13,13,13,2,13,,,-1,-1,-1,-1,0
,,0,390,389,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,390,925,3,8,8,8,2,8,,,-1,-1,-1,-1,0
,,0,391,388,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,391,392,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,391,709,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,391,715,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,392,391,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,392,393,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,392,713,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,392,717,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,393,392,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,393,394,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,393,712,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,393,716,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,394,393,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,394,395,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,394,584,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,394,601,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,395,394,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,395,396,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,395,584,3,4,4,4,2,-30,,,-1,-1,-1,-1,0
,,0,395,600,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,396,395,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,396,397,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,397,396,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,397,398,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,397,588,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,397,604,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,398,397,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,398,399,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,398,400,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,398,403,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,399,398,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,399,537,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,399,604,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,399,609,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,400,398,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,400,401,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,400,587,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,400,609,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,401,400,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,401,402,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,401,585,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,401,590,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,402,401,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,403,398,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,403,404,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,403,606,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,403,611,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,404,403,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,404,405,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,404,675,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,404,680,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,405,404,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,405,406,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,405,488,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,406,405,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,406,407,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,406,677,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,406,682,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,407,406,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,407,408,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,407,687,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,407,692,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,408,407,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,408,409,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,408,689,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,408,694,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,409,408,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,409,410,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,409,538,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,409,539,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,410,409,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,410,411,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,410,690,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,410,700,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,411,410,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,411,412,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,411,685,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,411,695,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,412,411,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,412,413,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,413,412,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,413,414,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,413,730,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,413,734,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,414,413,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,414,415,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,414,731,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,414,735,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,415,414,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,415,416,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,415,727,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,415,733,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,416,415,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,416,417,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,416,726,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,416,732,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,417,416,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,417,732,3,9,9,9,2,9,,,-1,-1,-1,-1,0
,,0,417,913,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,417,926,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,418,419,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,418,921,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,418,922,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,418,923,3,11,11,11,2,11,,,-1,-1,-1,-1,0
,,0,419,418,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,419,420,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,419,739,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,419,743,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,420,419,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,420,421,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,420,751,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,420,752,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,421,420,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,421,422,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,421,753,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,421,754,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,422,421,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,422,423,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,422,762,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,422,766,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,423,422,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,423,424,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,423,764,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,423,767,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,424,423,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,424,425,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,424,773,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,424,777,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,425,424,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,425,426,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,425,775,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,425,779,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,426,425,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,426,427,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,426,441,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,427,426,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,427,428,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,427,594,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,427,779,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,428,427,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,428,429,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,428,431,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,429,428,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,429,430,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,429,593,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,429,778,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,430,429,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,431,428,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,431,432,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,431,593,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,431,597,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,432,431,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,432,433,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,432,595,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,432,599,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,433,432,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,433,434,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,433,616,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,433,617,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,434,433,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,434,435,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,434,618,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,434,619,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,435,434,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,435,436,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,435,552,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,435,554,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,436,435,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,436,437,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,436,496,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,437,436,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,437,438,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,437,554,3,2,2,2,2,-30,,,-1,-1,-1,-1,0
,,0,437,556,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,438,437,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,438,439,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,438,535,3,8,8,8,2,8,,,-1,-1,-1,-1,0
,,0,438,536,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,438,540,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,439,438,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,439,440,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,439,614,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,439,615,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,440,439,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,440,441,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,440,612,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,440,613,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,441,426,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,441,440,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,441,591,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,441,596,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,442,443,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,442,898,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,442,899,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,442,929,3,33,33,33,2,33,,,-1,-1,-1,-1,0
,,0,443,442,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,443,444,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,443,897,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,443,898,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,444,443,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,444,445,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,445,444,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,445,446,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,445,885,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,445,886,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,446,445,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,446,447,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,446,858,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,446,859,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,447,446,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,447,448,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,447,848,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,447,849,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,448,447,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,448,449,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,448,664,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,448,665,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,449,448,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,449,450,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,449,662,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,449,663,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,450,449,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,450,451,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,450,453,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,450,508,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,451,450,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,451,452,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,451,654,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,451,655,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,452,451,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,452,525,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,452,652,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,452,654,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,453,450,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,453,454,3,10,10,10,2,10,,,-1,-1,-1,-1,0
,,0,453,650,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,453,841,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,454,453,3,10,10,10,2,10,,,-1,-1,-1,-1,0
,,0,454,455,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,454,838,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,454,840,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,455,454,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,455,456,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,455,833,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,455,835,3,2,2,2,2,2,,,-1,-1,-1,-1,0
